Au kiosque Oil Libya menzah 6 l'ouverture d'une nouvelle enseigne SMUG'S & GO d'après le staff sur place c'est le premier dans une série de prochaine ouverture;"['Sabryne Ma', '', 'Neyla :3', '', 'Siwar Arfaoui che5et 3anna', '', 'Pas de service au volant ???', '', 'Sahar Ben Brahim', '', 'اسمو المنار 3 هاذاكا 😒', '', ""Aymen Saïdi t'as où m'attendre maintenant :p"", '', 'Amira Jbebli', '', 'J y suis allee hier. Le service est d une lenteur... et pourtant il n y avait pas foule. Je trouve ca un peu limite ! Les boissons affichees ne sont pas ttes disponibles notamment les smoothies car ils n ont ouvert que depuis 5 jours selon la fille au comptoir. Bref, j ai pris un mojito pas terrible et une brioche au chocolat un peu trop compacte a mon sens. J y reviendrai qd meme pour essayer autre chose en esperant que le service soit un peu plus speed.', '']"
On a mangé pour vous 2 tacos l'un poulet et l'autre viande c'était succulent avec des produits frais et quantité très généreuse à @smug's naser;['prix ?', '', 'Sa77a', '', 'A voir la pâte, on dirait un makloub 😊 saha en tt cas', '', 'Mohamed Taieb Charfi', '']
On a mangé pour vous deux formules brunch chez smug's lac 1 (les prix une à 12.900 et l autre à 14.900);['صحا ليك وخيتي. اما الهدف هو انك تعطي رايك!', '', 'Noussa Mh', '']
Smug's & Go le bon Plan Matinal situé a Menzah 6 au kiosque OIL LIBYA ou comme préfère l’appeler mon ami Bechir Karoui Manar 3 , de passage avant d'aller au travail a 9H;"[""Ça à l'air bon 😊"", '', 'Adly Ayachi', '', ""Pour le moment c'est propre, nickel, espérons que ça dure ! Déjà essayé les salés et l'americano, bons 8/10 hâte de goûter aux douceurs, au prochain...lavage de voiture 😉"", '', 'J espère que la qualité ne se degrade pas.comme c est le cas cosmito dans les kiosks ( c est revenu infecte', '', 'Ben Mansour Amir Hajkacem Majdi', '', ""C est super j y pensais pour tuer 'e temps pendant un lavage"", '', 'Nour Mezrioui', '', 'Amira Ayed', '', 'Syrine Trabelsi Besbes', '', 'Aymen Ferchichi', '']"
Opmv un brunch pour 2 personnes le GENEROUS au smug's du lac ,pour moi c'est le meilleur brunch et le plus consistant à 29 dt vraiment top top top 😍😍😍😍 bravo à toute l'équipe et un très bon service;['Je trouve qu’il font des économies sur le pain. 3 morceaux de pains pour 1 si grand plateau ? Déjà essaye et j’ai fait la même remarque!', '', '29 pour 2?', '', 'Salma Tayachi Épouse Chaibi', '', 'Mariem Hi jawek 😉', '', 'Hhhhhhhhh ya 7asra 3leha smugs', '', 'jarréb celui de versaille f ennaser w ed3ili bl khir !', '', 'Walid Bhk', '', 'Pour 2 personnes, la quantité est vraiment ridicule !! Ils auraient dû faire un petit effort pour 30d quand même...', '', '3lech haka kol chay fou9 ba3dhou!!', '', 'Amal Gazla', '']
"Le fameux zaama zaama 'red fruits pancakes' 😡
C'est euh.. c'est juste 'red' quoi ! Degeu !";"[""yahkiw bjadd'hom walla ifadlkou ??? :o"", '', ""Je l'es aussi testé j'ai pas du tt aimé par contre celui au Nutella c délicieux"", '', ""Hhhhh j'ai l'impression de voir une image du générique de la série Dexter"", '', '', '', 'Yaaaaaa', '', 'Pancakes ? on aurait plutôt dit pain perdu !', '', 'Rasha tetfaker ? Hhhhhhh', '', 'Ça donne pas du tout envie', '']"
"On a très bien mangé à Smug's lac.. un menu the generous pour 2 personnes (29,900) et en supplément Pancake nutella (8,500)..
Un vrai délice
Service rapide et accueil chaleureux,prix raisonnables
J'y reviendrai";['Eskander Guetif Mohamed Gaied', '']
A good start for the day, missing this brunch so much.;['Prix?', '', 'A3az ftour f tunis', '', 'Prix svp pour 2 ?', '', 'Rayen Mouhli', '', 'Ibtihaj Ghan', '']
Notre détour journalier à smug's&go , ompv 1 donuts Nutella à 2.5dt que je note 9/10 et une verrine banoffe top top 10/10à 3.5 dt et 2 cafés ,endroit agréable le seul bémol l'odeur du tabac;['Wiem Wiwi', '', 'Lac 2 ?', '', 'Oui je confirme super bon leur donut', '', 'Bilel Ben Brahim', '']
"Bonjour au smug’s du lac1 ,2 brunchs super bon
Plat generous pour 2 personnes 👍👍👍sucré et salé je note 9/10
Service rapide ,ambiance sympa accueil chaleureux je partage avec vous je recommande smug’s 👌👌👌";[]
Ompv au smug's du lac un US sandwich(poulet crème cheese) c'est nouveau a 8 dt je pense, vraiment un régal je note 9.5/10 Et un mojito a 5 dt pas mal du tt;['Je confirmeeeeeeeee', '']
"Enjoy your meal 😆
🍔🍟🍳🍗🍕🍮🍹";[]
J'ai savouré un wrap poulet pané et le sandwich jambon mozzarella et un smoothie fraise 🍓 à seulement 10,700 chez smug's&go oilibya mannar 3 vraiment c'est magnifique un léger délice 👌🏻😍;[]
"bnin bnin bniiiiiin ... Vous devez l'essayer <3
Chez BY TACOS <3";"['Win bethabet svp ?', '', 'Je confirme sa7a', '', ""de vue c'est un délice. je vais y gouter"", '', 'Par apport les prix cv ?', '']"
"J'ai mangé pour vous un délicie de #salade_chicken c'est à 9,900d benna ala benna avec un #fresh_sorbet menthe avec une boule de glace citron c'est à essayer et visité
#Smugs_la_marsa c'est une meilleure endroit même le service impeccable
J'ai trop aimé vraiment ❤❤
Elle mérite le déplacement";['Chawkihissen citronadi a33 mouch ken f parad ice', '', 'Qui elle??', '', 'ils devraient penser a laver leurs sièges, tous leurs fauteuils etaient sales et tachés et ca coupe l appetit...', '', '.', '']
Bonjour, un endroit pour manger à midi avec des enfants du côté de la Goulette, la Marsa ou lac?;"['Walahi même question...qui peut nous aider 🙂', '', 'Ija l nabeul lel playa lili', '', 'A coté salon de thé restons à la marsa', '', 'https://www.facebook.com/acote.cafe.resto/', 'Acoté Café Restaurant\nACoté est votre nouveau cafe restaurent qui si situe sur la route du relais vers carthage\nPossibilité de...\n5 stars', '5 stars', '5 stars', ""Smug's lac 1"", '']"
"برشا ماكلة برشا بنة برشا جو ، كل شي طيارة بالرسمي حاجة واوو!! ❤❤
#Mugsburger #food #cousins #breakfast #fun ,
#Thanks #Mugsburger #foreverything 😍😍😍";"['Lilia Hamrouni', '', ""J'ai essayé ce petit dej!\nC'était waaaaw!\nTres tres bon,copieux!\nانا و راجلي ما نجّمنا ناكلو شيّ حتّى للستّة متاع العشيّة😜😜😜"", '', 'Raw End yenj7 3alle5er', '', 'Prix', '', 'Yacine Blidi', '', 'Nadia Saidane Ep Bouzidi', '', 'Amal Gazla', '', 'Firaz Mansouri', '', 'Montassar Dorra Slama', '', 'Abby Yr chouf Hethé', '']"
On s'est regalé pour vous chez Pasta Cosi avec des plats délicieux mes amis ont pris le wiskypedia au saumon & crevettes super bon , des spagettis fruits de mer excellentes et moi des tagliatellis aux crevettes roquettes aubergines trop bonnes le tout prepare dans le parmigiano bowl..service parfait...;['Se resto bahdha clinique l Bergé du lac des plats a couper le souffle super bon', '', 'Staff hyper gentil, mais il faut éviter les samedi les pâtes sont peu gourmande', '', 'Youssef Marrakchi', '', 'Adresse??', '', 'Hassine Sfar', '', 'Hend Ben Taleb', '', 'Les prix svp?', '', 'Saar Ah', '', '', '', '', '']
Bonjour, un bon plan Bouza zone banlieue Nord svp les amis. merci;"['La meilleure bouza c est les galets', '', 'Les galets 25 Dt Le litre', '', 'Le panier en face du relais', '', 'Le panier 22dt le litre', '', 'Côté marché, marché de la marsa', '', 'les galets la marsa 25 d', '', '', '', 'Cheesecake Side à Sidi Bou Said vous trouverez la bouza traditionnelle (à base de noisettes, sorgho et sésames)', '', 'Celle des ""les galets"" vraiment déception, trop liquide', '', 'Raida Abid', '']"
Bonsoir Alors ici vous pouvez faire votre listing des points de vente ouverts demain :);"[""Gaufr'eat"", '', 'https://www.facebook.com/Gaufreat/ menzeh 5 et cité olympique', ""Gaufr'eat\nGaufrerie : gaufres et crêpes salé & sucré pour Lunch & Dinner 26 117 217 / 56 117 217\n4.5 stars"", '4.5 stars', '4.5 stars', ""Gaufr'eat"", '', 'Freddo lac 2', '', 'https://www.facebook.com/Restaurant-lArdoise-1663988607208660/', 'Restaurant l\'Ardoise""\nUne talentueuse et raffinée façon de cuisiner dans un cadre, accueillant, originale et chaleureux vous...\n4.5 stars', '4.5 stars', '4.5 stars', 'Freddo lac 2', '', ""Chili's"", '', 'La cuisine au 4ème', '', 'il y a un lablabi ouvert today?', '', 'Dar mima', '']"
Bonjour tout le monde :) Aidkom Mabrouk w Snin Deyma :) Brabi famma chkoun ya3mel Burger ma7loul elyoum fel nasr walla el Menzah ?;"[""Normalement Smug's à partir de midi"", '']"
Bonjour! Un bon plan petit dej à la Marsa ? Merci :);"['ija ba7dheya lil bureau :p', '', 'gourmandise sur le corniche .', '', 'La tournelle sidi bousaid', '', 'https://www.facebook.com/pages/La-Tournelle-Sidi-Bousaid/312840582144795', 'La Tournelle Sidi Bousaid\nCafe\n4 stars', '4 stars', '4 stars', ""Smug's"", '', 'North shore', '', 'Gourmandise ou gourmet', '', 'Eric kaiser', '']"
"Hello les gourmands, aujourd'hui on a mangé pour vous un exellent brunch à la ""Station 106"" ennasr un succulent menu ""Hallelujah"" pour deux personnes (j'ai deja commencé à manger avant la prise de la photo), comme d'habitude le service est exellent et pour la quantité c'est à vous de juger...ce...";['Malek Bouslama', '', 'Linda Sdiri', '', 'Wael', '', 'Mărwęn', '', 'Dorra Saadaoui', '', 'Oussama Sahbani ija inbox 😈', '', 'Wijdene Benjemaa', '', 'Bellehi win ?', '', 'Trabelsi Dhouibi Sannou', '', 'Heyel', '']
bonsoir .svp un bon endroit à tunis pour prendre le petit déj avec des enfants.merci;['Oui kayser ..acceuil top..terrasse agreable et stt super bon', '', 'Baiyoke lac1', '', 'La croisette Lac 1', '', 'Thama café fil manar fehaa partie mta3 sgare ta7founa', '', 'Cozy corner derrière le millenium', '', 'The hills carthage en face de la mosquee zine el abidine . Ya un grand parc ou les enfants peuvent jouer', '', 'the hills en face de la mosquée el abidine à carthage .c varié comme formule et y a un grand parc pour les enfants. Il faut prévoir des chapeaux pour les enfants', '', 'Chez mes grands parents', '', 'the hills carthage en face de la mosquée un bon plan pour accompagner les enfants', '', 'Bowling entrée du lac croisement dimanche matin', '']
"ompv un tacos shawarma chez chaneb Nassr
il est super, généreux, goûteux, avec des sauces qui sortent de l'ordinaire
prix 6500 dt";"['Billehi c est où exactement?', '', ""Klit fih il y a qqes semaines . Il était minuscule même la moitié de celui sur la photo !!! 5sara 5ater le goût y est mais c'est juste que c'est pas du tout généreux"", '', 'TRèS BON SANDWICH ! BIEN GARNI AUSSI', '', 'Zied Tebourbi', '', 'Maha El Kateb', '', 'Med Selim Hachicha Yosra Dhouibi Ep Ayara', '']"
"Bonjour les gourmands, j’ai eu des échos disant que smugs a changé les recettes, la carte ect... curieux comme je suis, j’ai décidé d’y manger pour avoir mon propre opinion!
On a mangé pour vous mes amis et moi à smugs la marsa:";"[""Ils ont changé pour le pire... mon experience à Sumg's Lac; le service est très très long même si les serveurs sont gentils! On n'a pas apprécié du tout la bouffe aussi: sandwich et hamburger :/"", '', ""J'ai aussi remarqué qu'il abusent un peu avec la mayo et sauce à l'ail ( je me suis brossé les dents 5 fois w chay ri7et ethoum tadhreb :p ) Moi aussi j'ai été déçue par les œufs Bénédicte que j'ai essayé dernièrement ( pain sec / 3adhma tayba/ trop de sauce par dessus... ) potatoes découpés en lamelles pleine d'huile..."", '']"
